"id","response_id","eucldist_object_response","cosdist_object_response","eucldist_chair_response","cosdist_chair_response","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02"
396,2022040396,3.6830778,0.363485157489777,6.4111137,0.60974508523941,"tin can","Make a lantern out of it",NA,NA,NA,NA,NA,NA
397,2022040397,3.5806825,0.349001169204712,6.479429,0.636755257844925,"tin can","Use it as part of a homemade wind chime or mobile",NA,NA,NA,NA,NA,NA
398,2022040398,3.3914995,0.303468346595764,6.2990856,0.581151247024536,"tin can","Decorate it and use it as a gift box or jewelry holder",NA,NA,NA,NA,NA,NA
399,2022040399,5.105053,0.479566872119904,7.6371927,0.735316038131714,"tin can","Fill",NA,NA,NA,NA,NA,NA
400,2022040400,5.001276,0.554228723049164,7.058078,0.688332796096802,"tin can","vase for flowers",NA,NA,NA,NA,NA,NA
401,2022040401,4.554414,0.507424056529999,6.6755633,0.639088273048401,"tin can","hold pens and pencils",NA,NA,NA,NA,NA,NA
402,2022040402,5.5579467,0.570426911115646,7.9714723,0.802129879593849,"tin can","coin bank",NA,NA,NA,NA,NA,NA
403,2022040403,4.027435,0.414799928665161,6.731542,0.66837215423584,"tin can","make a wind chime",NA,NA,NA,NA,NA,NA
404,2022040404,3.8689804,0.370162069797516,6.2998595,0.560462921857834,"tin can","make a candle holder",NA,NA,NA,NA,NA,NA
405,2022040405,2.9738026,0.226986050605774,6.994983,0.778861746191978,"tin can","tin cancan be",NA,NA,NA,NA,NA,NA
406,2022040406,7.6565614,0.742841094732285,8.725508,0.747745156288147,"tin can","telephone",NA,NA,NA,NA,NA,NA
407,2022040407,5.4126863,0.519070982933044,7.055132,0.611264437437057,"tin can","candle holder",NA,NA,NA,NA,NA,NA
408,2022040408,5.5684986,0.545723438262939,8.060158,0.798390850424767,"tin can","plant pot",NA,NA,NA,NA,NA,NA
409,2022040409,5.432624,0.56465607881546,6.99382,0.624467462301254,"tin can","pencil holder",NA,NA,NA,NA,NA,NA
410,2022040410,5.5579467,0.570426911115646,7.9714723,0.802129879593849,"tin can","coin bank",NA,NA,NA,NA,NA,NA
411,2022040411,5.3415666,0.561060905456543,6.9569154,0.626603603363037,"tin can","picture frame",NA,NA,NA,NA,NA,NA
412,2022040412,7.000648,0.65122127532959,8.292153,0.70511668920517,"tin can","vase",NA,NA,NA,NA,NA,NA
413,2022040413,5.143932,0.54829466342926,7.150906,0.682934284210205,"tin can","Travel mug",NA,NA,NA,NA,NA,NA
414,2022040414,5.3276367,0.514134585857391,7.249154,0.654084265232086,"tin can","dog bowl",NA,NA,NA,NA,NA,NA
415,2022040415,3.5962844,0.353894412517548,6.1976132,0.562925189733505,"tin can","Make a candle holder by punching holes in the top and bottom of the can",NA,NA,NA,NA,NA,NA
416,2022040416,3.5868478,0.343182325363159,6.237912,0.566567122936249,"tin can","Turn it into a vase or planter",NA,NA,NA,NA,NA,NA
417,2022040417,3.7304647,0.372870743274689,5.9645267,0.500844120979309,"tin can","Use it as a pencil holder on your desk",NA,NA,NA,NA,NA,NA
418,2022040418,3.571774,0.339621901512146,6.4822497,0.627088248729706,"tin can","Fill it with candy or other small treats and give it as a gift",NA,NA,NA,NA,NA,NA
419,2022040419,3.6368713,0.360069334506989,6.1717954,0.554364681243896,"tin can","Decorate it and use it as part of a centerpiece or table",NA,NA,NA,NA,NA,NA
420,2022040420,7.6565614,0.742841094732285,8.725508,0.747745156288147,"tin can","telephone",NA,NA,NA,NA,NA,NA
421,2022040421,6.507315,0.625743478536606,8.128116,0.727277278900146,"tin can","lantern",NA,NA,NA,NA,NA,NA
422,2022040422,7.1461596,0.637536495923996,8.53927,0.718653827905655,"tin can","stove",NA,NA,NA,NA,NA,NA
423,2022040423,5.557062,0.597642928361893,7.7528734,0.778148248791695,"tin can","wind chime",NA,NA,NA,NA,NA,NA
424,2022040424,7.610337,0.83614918589592,9.065444,0.876996919512749,"tin can","piñata",NA,NA,NA,NA,NA,NA
425,2022040425,7.0509057,0.679844856262207,8.168779,0.695212483406067,"tin can","planter",NA,NA,NA,NA,NA,NA
426,2022040426,5.884381,0.62629634141922,7.9653525,0.789775848388672,"tin can","bird feeder",NA,NA,NA,NA,NA,NA
427,2022040427,5.4126863,0.519070982933044,7.055132,0.611264437437057,"tin can","candle holder",NA,NA,NA,NA,NA,NA
428,2022040428,7.312662,0.744598597288132,8.599352,0.775085136294365,"tin can","robot",NA,NA,NA,NA,NA,NA
429,2022040429,2.8199968,0.200160086154938,6.372888,0.606045693159103,"tin can","Make a wind chime out of tin cans and metal spoons",NA,NA,NA,NA,NA,NA
430,2022040430,3.2819028,0.286398410797119,6.348125,0.606020003557205,"tin can","Cut the top off a tin can and use it as a planter for small succulents or cacti",NA,NA,NA,NA,NA,NA
431,2022040431,3.7190652,0.386502623558044,6.221162,0.57176548242569,"tin can","cute piggy bank by painting it pink and adding eyes nostrils and a coin slot in the top",NA,NA,NA,NA,NA,NA
432,2022040432,3.4979334,0.309807062149048,6.817281,0.687933415174484,"tin can","Plant a herb garden in tin cans",NA,NA,NA,NA,NA,NA
433,2022040433,2.913073,0.215846300125122,6.4656014,0.63236328959465,"tin can","Make a wind chime out of tin cans and beads",NA,NA,NA,NA,NA,NA
434,2022040434,3.0785844,0.245909214019775,6.203275,0.559561014175415,"tin can","Use tin cans as candle holders for an outdoor party",NA,NA,NA,NA,NA,NA
435,2022040435,3.1841211,0.26533305644989,6.3970137,0.608478486537933,"tin can","Create a mini Zen garden in a tin can",NA,NA,NA,NA,NA,NA
436,2022040436,3.0428464,0.239673435688019,6.418219,0.616065680980682,"tin can","Make a robot out of recycled materials including tin cans",NA,NA,NA,NA,NA,NA
437,2022040437,5.610904,0.621136128902435,7.21966,0.677978664636612,"tin can","night light",NA,NA,NA,NA,NA,NA
438,2022040438,3.7549694,0.377679824829102,6.406607,0.607530146837234,"tin can","be used as a vase for flowers",NA,NA,NA,NA,NA,NA
439,2022040439,3.688234,0.363492727279663,6.4351625,0.614740461111069,"tin can","be used to hold pens and pencils",NA,NA,NA,NA,NA,NA
440,2022040440,3.7563787,0.371200561523438,6.6887994,0.671335458755493,"tin can","be used as a container for plants",NA,NA,NA,NA,NA,NA
441,2022040441,3.651308,0.355386018753052,6.5274186,0.637700170278549,"tin can","be used to store spices in the kitchen",NA,NA,NA,NA,NA,NA
442,2022040442,3.6860535,0.375341475009918,6.0053153,0.513000786304474,"tin can","be used to organize makeup brushes on a vanity table.",NA,NA,NA,NA,NA,NA
443,2022040443,3.6285026,0.35147762298584,6.3994503,0.606309413909912,"tin can","could be used as a vase for flowers",NA,NA,NA,NA,NA,NA
444,2022040444,4.2336283,0.465376377105713,5.79489,0.460106730461121,"tin can","a pencil holder on a desk",NA,NA,NA,NA,NA,NA
445,2022040445,3.595022,0.348970472812653,6.052198,0.523420482873917,"tin can","could be used to hold makeup brushes on a dressing table",NA,NA,NA,NA,NA,NA
446,2022040446,3.9876082,0.440024197101593,6.3553243,0.601190835237503,"tin can","hold pens and markers in an art studio",NA,NA,NA,NA,NA,NA
447,2022040447,3.2910442,0.280973851680756,6.6251144,0.656152129173279,"tin can","could be used as a cookie jar",NA,NA,NA,NA,NA,NA
448,2022040448,3.553646,0.336035668849945,6.555441,0.645965248346329,"tin can","could be used as a planter for small plants or herbs",NA,NA,NA,NA,NA,NA
449,2022040449,3.458258,0.322260856628418,6.2485094,0.57486891746521,"tin can","It could also be used as a candle holder; simply place a votive candle inside and enjoy the flickering light",NA,NA,NA,NA,NA,NA
450,2022040450,3.1579468,0.261300146579742,6.504857,0.646269649267197,"tin can","For those who love baking a tin can be turned into a mini-loaf pan perfect for individual servings",NA,NA,NA,NA,NA,NA
451,2022040451,3.6653864,0.364376425743103,6.801961,0.719541132450104,"tin can","Have trouble opening jars?",NA,NA,NA,NA,NA,NA
452,2022040452,3.6418602,0.354108870029449,6.284029,0.577479869127274,"tin can","be used as a makeshift candle",NA,NA,NA,NA,NA,NA
453,2022040453,3.3760839,0.299965023994446,6.510229,0.633165717124939,"tin can","be used to store small items like paper clips or jewelry",NA,NA,NA,NA,NA,NA
454,2022040454,3.7549694,0.377679824829102,6.406607,0.607530146837234,"tin can","be used as a vase for flowers",NA,NA,NA,NA,NA,NA
455,2022040455,3.745608,0.36876368522644,6.2910504,0.574015885591507,"tin can","be used as a pen holder",NA,NA,NA,NA,NA,NA
456,2022040456,3.7568061,0.37091076374054,6.6356535,0.657582402229309,"tin can","be used as a coin bank",NA,NA,NA,NA,NA,NA
457,2022040457,3.9273815,0.409726679325104,6.4706,0.619009852409363,"tin can","be turned into a wind chime",NA,NA,NA,NA,NA,NA
458,2022040458,4.1350036,0.453958988189697,6.8431993,0.710870683193207,"tin can","small planter for herbs or succulents",NA,NA,NA,NA,NA,NA
459,2022040459,2.977103,0.227635979652405,6.2451954,0.567895025014877,"tin can","Use a tin can to create a DIY candle holder or tea light holder",NA,NA,NA,NA,NA,NA
460,2022040460,3.2054932,0.269537687301636,6.3167505,0.599258810281754,"tin can","Make a mini piñata out of a tin can – perfect for parties or decoration!",NA,NA,NA,NA,NA,NA
461,2022040461,3.0778828,0.246138632297516,6.3362846,0.596308499574661,"tin can","Decorate a tin can and use it as cute storage for pens pencils",NA,NA,NA,NA,NA,NA
462,2022040462,3.313126,0.292829811573029,6.3397365,0.605597674846649,"tin can","Create a fun wind chime by painting and decorating tin cans of different sizes then punching holes in the top and bottom of each can. Suspend them from string or wire at different lengths to create unique tones",NA,NA,NA,NA,NA,NA
463,2022040463,3.2643561,0.282771050930023,6.3080444,0.593928247690201,"tin can","Make a mini piñata by filling a small tin can with candy then covering the opening with paper and securing it with tape or glue",NA,NA,NA,NA,NA,NA
464,2022040464,3.191728,0.267586410045624,6.4825225,0.634244978427887,"tin can","Make a wind chime out of a tin can and some string",NA,NA,NA,NA,NA,NA
465,2022040465,3.9334679,0.428010761737823,6.5027943,0.640944808721542,"tin can","plant holder by painting it and adding drainage holes",NA,NA,NA,NA,NA,NA
466,2022040466,3.1306167,0.25522118806839,6.0364676,0.518566727638245,"tin can","Use a tin can as a pencil holder on your desk",NA,NA,NA,NA,NA,NA
467,2022040467,3.096812,0.249569594860077,6.3259645,0.596002966165543,"tin can","Make a mini trash can out of a tin can by decorating it and adding a lid",NA,NA,NA,NA,NA,NA
468,2022040468,4.8832974,0.571836769580841,7.041076,0.714833855628967,"tin can","Create art by",NA,NA,NA,NA,NA,NA
469,2022040469,3.6285026,0.35147762298584,6.3994503,0.606309413909912,"tin can","could be used as a vase for flowers",NA,NA,NA,NA,NA,NA
470,2022040470,4.124054,0.465119481086731,6.7148724,0.690185159444809,"tin can","a container for paintbrushes",NA,NA,NA,NA,NA,NA
471,2022040471,3.5434914,0.336810648441315,6.1010723,0.534827440977097,"tin can","could be used to hold pencils or pens on a desk",NA,NA,NA,NA,NA,NA
472,2022040472,3.9058146,0.399749040603638,6.717535,0.675354450941086,"tin can","a planter for small plants or herbs",NA,NA,NA,NA,NA,NA
473,2022040473,3.4392624,0.306191742420197,6.8294706,0.703256964683533,"tin can","could be used to store coins",NA,NA,NA,NA,NA,NA
474,2022040474,3.5396082,0.32991886138916,6.361448,0.59338191151619,"tin can","could be used as a vase",NA,NA,NA,NA,NA,NA
475,2022040475,3.5674596,0.343244791030884,6.410487,0.614339768886566,"tin can","could be used as a container for pens and pencils",NA,NA,NA,NA,NA,NA
476,2022040476,3.6473224,0.348695635795593,6.6150513,0.652622640132904,"tin can","could be used as a coin bank",NA,NA,NA,NA,NA,NA
477,2022040477,3.5836751,0.33230859041214,6.5623636,0.635072022676468,"tin can","could be used to hold keys",NA,NA,NA,NA,NA,NA
478,2022040478,3.6427705,0.356992900371552,6.44413,0.620325058698654,"tin can","could be used as a paperweight",NA,NA,NA,NA,NA,NA
479,2022040479,0,1.19209289550781e-07,7.2677965,0.745433539152145,"tin can","tin can",NA,NA,NA,NA,NA,NA
480,2022040480,3.191728,0.267586410045624,6.4825225,0.634244978427887,"tin can","Make a wind chime out of a tin can and some string",NA,NA,NA,NA,NA,NA
481,2022040481,2.9304488,0.218807637691498,6.6272807,0.656885415315628,"tin can","Use a tin can as a plant pot",NA,NA,NA,NA,NA,NA
482,2022040482,5.432624,0.56465607881546,6.99382,0.624467462301254,"tin can","pencil holder",NA,NA,NA,NA,NA,NA
483,2022040483,2.9982502,0.231638371944427,6.2178726,0.563667297363281,"tin can","Upcycle a tin can into a vase or candle holder",NA,NA,NA,NA,NA,NA
484,2022040484,2.9432151,0.221973180770874,6.502135,0.633464306592941,"tin can","Make your own mini trash can out of an old tin can",NA,NA,NA,NA,NA,NA
485,2022040485,4.727144,0.520441710948944,7.130626,0.723588585853577,"tin can","Create illuminated lantern",NA,NA,NA,NA,NA,NA
486,2022040486,4.2372403,0.431707441806793,7.276628,0.771753281354904,"tin can","can opener",NA,NA,NA,NA,NA,NA
487,2022040487,8.048132,0.793215021491051,9.603654,0.879511788487434,"tin can","colander",NA,NA,NA,NA,NA,NA
488,2022040488,5.4126863,0.519070982933044,7.055132,0.611264437437057,"tin can","candle holder",NA,NA,NA,NA,NA,NA
489,2022040489,7.000648,0.65122127532959,8.292153,0.70511668920517,"tin can","vase",NA,NA,NA,NA,NA,NA
490,2022040490,5.4942255,0.563439518213272,7.051837,0.626990258693695,"tin can","pen holder",NA,NA,NA,NA,NA,NA
491,2022040491,4.7858295,0.542486399412155,6.6578674,0.6251420378685,"tin can","An ashtray",NA,NA,NA,NA,NA,NA
492,2022040492,5.884381,0.62629634141922,7.9653525,0.789775848388672,"tin can","bird feeder",NA,NA,NA,NA,NA,NA
493,2022040493,5.557062,0.597642928361893,7.7528734,0.778148248791695,"tin can","wind chime",NA,NA,NA,NA,NA,NA
494,2022040494,7.0509057,0.679844856262207,8.168779,0.695212483406067,"tin can","planter",NA,NA,NA,NA,NA,NA
495,2022040495,4.0487156,0.418413937091827,6.8831635,0.704262495040894,"tin can","planter for small plants or herbs",NA,NA,NA,NA,NA,NA
496,2022040496,3.3247328,0.294101178646088,6.0824404,0.531712174415588,"tin can","Cut the top off of a tin can and use it as a pencil holder on your desk",NA,NA,NA,NA,NA,NA
497,2022040497,3.0710702,0.244463562965393,6.468214,0.625986695289612,"tin can","Use a tin can as a vase for fresh flowers",NA,NA,NA,NA,NA,NA
498,2022040498,3.0909877,0.248529195785522,6.454005,0.629603028297424,"tin can","Make a wind chime out of old tin cans and some string or wire",NA,NA,NA,NA,NA,NA
499,2022040499,4.905959,0.503079921007156,7.5108137,0.761953622102737,"tin can","Turn",NA,NA,NA,NA,NA,NA
500,2022040500,7.000648,0.65122127532959,8.292153,0.70511668920517,"tin can","vase",NA,NA,NA,NA,NA,NA
501,2022040501,4.027435,0.414799928665161,6.731542,0.66837215423584,"tin can","make a wind chime",NA,NA,NA,NA,NA,NA
502,2022040502,7.0509057,0.679844856262207,8.168779,0.695212483406067,"tin can","planter",NA,NA,NA,NA,NA,NA
503,2022040503,5.884381,0.62629634141922,7.9653525,0.789775848388672,"tin can","bird feeder",NA,NA,NA,NA,NA,NA
504,2022040504,4.0128827,0.428188621997833,5.988075,0.504632294178009,"tin can","hold pencils or pens on a desk",NA,NA,NA,NA,NA,NA
505,2022050001,7.1566772,0.734890192747116,6.8453045,0.617443174123764,"book","door stop",NA,NA,NA,NA,NA,NA
506,2022050002,6.2200613,0.623315185308456,6.6853485,0.661415874958038,"book","start a fire in an emergency situation",NA,NA,NA,NA,NA,NA
507,2022050003,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","paperweight",NA,NA,NA,NA,NA,NA
508,2022050004,6.163352,0.634313076734543,5.296619,0.348506510257721,"book","prop up a table or chair leg that is wobbling",NA,NA,NA,NA,NA,NA
509,2022050005,6.312704,0.666555792093277,6.454457,0.621102094650269,"book","coaster for drinks to protect",NA,NA,NA,NA,NA,NA
510,2022050006,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","doorstop",NA,NA,NA,NA,NA,NA
511,2022050007,6.3651466,0.675155222415924,5.738524,0.449152231216431,"book","prop up a wobbly table",NA,NA,NA,NA,NA,NA
512,2022050008,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","paperweight",NA,NA,NA,NA,NA,NA
513,2022050009,6.582583,0.771342679858208,6.773568,0.729051977396011,"book","make a papier-mâché mask",NA,NA,NA,NA,NA,NA
514,2022050010,5.948823,0.571782648563385,6.377548,0.599990844726562,"book","cut up and made into a collage",NA,NA,NA,NA,NA,NA
515,2022050011,7.1566772,0.734890192747116,6.8453045,0.617443174123764,"book","door stop",NA,NA,NA,NA,NA,NA
516,2022050012,6.319337,0.640725076198578,5.635387,0.426562130451202,"book","hold up a table leg",NA,NA,NA,NA,NA,NA
517,2022050013,6.369084,0.664097130298615,6.511275,0.623301953077316,"book","coaster for your beverage",NA,NA,NA,NA,NA,NA
518,2022050014,5.900651,0.553721994161606,6.6016016,0.647615134716034,"book","fan yourself on a hot day",NA,NA,NA,NA,NA,NA
519,2022050015,5.819416,0.540864199399948,6.4193344,0.611058920621872,"book","weight to keep paper from flying away in the wind",NA,NA,NA,NA,NA,NA
520,2022050016,8.124815,0.900806628167629,8.434269,0.907321371138096,"book","Bookend",NA,NA,NA,NA,NA,NA
521,2022050017,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","Doorstop",NA,NA,NA,NA,NA,NA
522,2022050018,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","Paperweight",NA,NA,NA,NA,NA,NA
523,2022050019,8.737158,0.86568520963192,8.196847,0.720783293247223,"book","Decoration",NA,NA,NA,NA,NA,NA
524,2022050020,6.6773086,0.704076647758484,6.224464,0.539719879627228,"book","Cat bed/house",NA,NA,NA,NA,NA,NA
525,2022050021,6.892982,0.75176203250885,6.857608,0.674434274435043,"book","Dog house/kennel",NA,NA,NA,NA,NA,NA
526,2022050022,6.8809724,0.675856232643127,7.031728,0.652427971363068,"book","Bird house",NA,NA,NA,NA,NA,NA
527,2022050023,9.406594,0.972957577556372,8.168779,0.695212483406067,"book","Planter",NA,NA,NA,NA,NA,NA
528,2022050024,7.9331965,0.814558729529381,7.9114017,0.758460685610771,"book","Halloween decoration",NA,NA,NA,NA,NA,NA
529,2022050025,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","doorstop",NA,NA,NA,NA,NA,NA
530,2022050026,6.3651466,0.675155222415924,5.738524,0.449152231216431,"book","prop up a wobbly table",NA,NA,NA,NA,NA,NA
531,2022050027,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","paperweight",NA,NA,NA,NA,NA,NA
532,2022050028,6.5153055,0.744595736265182,6.671915,0.69462189078331,"book","make a papier-mâché sculpture",NA,NA,NA,NA,NA,NA
533,2022050029,6.1401124,0.626053482294083,6.6019416,0.66356897354126,"book","used as fuel for a bonfire",NA,NA,NA,NA,NA,NA
534,2022050030,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","paperweight",NA,NA,NA,NA,NA,NA
535,2022050031,6.4070463,0.669636011123657,5.7295604,0.446484386920929,"book","prop up a table leg",NA,NA,NA,NA,NA,NA
536,2022050032,5.893447,0.567381829023361,6.4479938,0.629116863012314,"book","use as a doorstop",NA,NA,NA,NA,NA,NA
537,2022050033,9.070099,0.931035481393337,8.711526,0.81255429983139,"book","birdhouse",NA,NA,NA,NA,NA,NA
538,2022050034,6.3787622,0.659142166376114,6.5493183,0.626876264810562,"book","carve into a sculpture",NA,NA,NA,NA,NA,NA
539,2022050035,6.0245705,0.603137731552124,6.484182,0.639916867017746,"book","As part of a piñata",NA,NA,NA,NA,NA,NA
540,2022050036,6.319531,0.64947709441185,6.700444,0.66718852519989,"book","As fuel for a fire",NA,NA,NA,NA,NA,NA
541,2022050037,6.0635133,0.609166443347931,6.409889,0.615741461515427,"book","line the bottom of a birdcage",NA,NA,NA,NA,NA,NA
542,2022050038,8.389649,0.8649682700634,8.138883,0.765577152371407,"book","co",NA,NA,NA,NA,NA,NA
543,2022050039,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","doorstop",NA,NA,NA,NA,NA,NA
544,2022050040,6.183057,0.608821928501129,6.07203,0.516999036073685,"book","keep a table level",NA,NA,NA,NA,NA,NA
545,2022050041,6.073715,0.594761997461319,6.5317698,0.630646735429764,"book","help with balance when doing Yoga or Pilates",NA,NA,NA,NA,NA,NA
546,2022050042,6.1183867,0.626092076301575,5.7435675,0.448417782783508,"book","stacked and used as a makeshift stool or end table",NA,NA,NA,NA,NA,NA
547,2022050043,5.360132,0.434523582458496,6.579982,0.656607300043106,"book","If you're ever feeling losta book can act as a",NA,NA,NA,NA,NA,NA
548,2022050044,7.1566772,0.734890192747116,6.8453045,0.617443174123764,"book","door stop",NA,NA,NA,NA,NA,NA
549,2022050045,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","paperweight",NA,NA,NA,NA,NA,NA
550,2022050046,6.2698207,0.652368813753128,4.9792576,0.290716886520386,"book","prop up a wobbly table or chair",NA,NA,NA,NA,NA,NA
551,2022050047,6.5264745,0.708546966314316,5.6610193,0.432442426681519,"book","make a makeshift stool or step stool",NA,NA,NA,NA,NA,NA
552,2022050048,6.7813983,0.661421716213226,7.54756,0.764100670814514,"book","can",NA,NA,NA,NA,NA,NA
553,2022050049,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","doorstop",NA,NA,NA,NA,NA,NA
554,2022050050,6.3651466,0.675155222415924,5.738524,0.449152231216431,"book","prop up a wobbly table",NA,NA,NA,NA,NA,NA
555,2022050051,6.1842065,0.617073178291321,6.5202365,0.623922765254974,"book","keep your computer screen from getting scratched",NA,NA,NA,NA,NA,NA
556,2022050052,5.8956656,0.557513147592545,6.553016,0.64241161942482,"book","makes a great paperweight",NA,NA,NA,NA,NA,NA
557,2022050053,5.900651,0.553721994161606,6.6016016,0.647615134716034,"book","fan yourself on a hot day",NA,NA,NA,NA,NA,NA
558,2022050054,6.235435,0.57553243637085,7.279983,0.735681593418121,"book","If you",NA,NA,NA,NA,NA,NA
559,2022050055,5.6656303,0.505586057901382,6.5514545,0.64789029955864,"book","can make a great doorstop",NA,NA,NA,NA,NA,NA
560,2022050056,5.1778564,0.389639437198639,6.485762,0.640953302383423,"book","If you're craftyyou can turn an old book into a unique journal.",NA,NA,NA,NA,NA,NA
561,2022050057,5.461787,0.457845747470856,6.5833926,0.657148361206055,"book","Don't have a coaster? No problem! Use a book instead",NA,NA,NA,NA,NA,NA
562,2022050058,5.741644,0.528172194957733,6.3603487,0.605827838182449,"book","can also be used as a paperweight to keep your papers from blowing away",NA,NA,NA,NA,NA,NA
563,2022050059,6.110555,0.638536691665649,6.470881,0.646573901176453,"book","Tired of traditional placecards",NA,NA,NA,NA,NA,NA
564,2022050060,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","doorstop",NA,NA,NA,NA,NA,NA
565,2022050061,6.3651466,0.675155222415924,5.738524,0.449152231216431,"book","prop up a wobbly table",NA,NA,NA,NA,NA,NA
566,2022050062,6.702663,0.703139305114746,7.0178294,0.70771849155426,"book","kill a spider",NA,NA,NA,NA,NA,NA
567,2022050063,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","paperweight",NA,NA,NA,NA,NA,NA
568,2022050064,6.2200613,0.623315185308456,6.6853485,0.661415874958038,"book","start a fire in an emergency situation",NA,NA,NA,NA,NA,NA
569,2022050065,6.7813983,0.661421716213226,7.54756,0.764100670814514,"book","can",NA,NA,NA,NA,NA,NA
570,2022050066,5.0618777,0.371529400348663,6.3475437,0.589316189289093,"book","Make a book into a lampshade",NA,NA,NA,NA,NA,NA
571,2022050067,5.4728093,0.459091246128082,6.2611446,0.569506973028183,"book","Use old books as wall decor in your home",NA,NA,NA,NA,NA,NA
572,2022050068,7.162649,0.697866797447205,7.4070873,0.695063650608063,"book","jewelry box",NA,NA,NA,NA,NA,NA
573,2022050069,5.0766063,0.373400211334229,6.3827353,0.601541489362717,"book","Make a purse out of an old book",NA,NA,NA,NA,NA,NA
574,2022050070,5.3671107,0.430070996284485,6.422753,0.63146561384201,"book","Create a memory box by decoupaging an old book with photos and mementos",NA,NA,NA,NA,NA,NA
575,2022050071,5.8009067,0.532139390707016,5.84697,0.472783088684082,"book","Cover the top of a coffee table",NA,NA,NA,NA,NA,NA
576,2022050072,4.9752264,0.3501917719841,6.512723,0.638724058866501,"book","Using a book as a doorstop",NA,NA,NA,NA,NA,NA
577,2022050073,5.1534104,0.383567333221436,6.5446877,0.657943993806839,"book","Tearing out pages of a book to use as confetti",NA,NA,NA,NA,NA,NA
578,2022050074,4.887183,0.33404552936554,6.5331774,0.640186339616776,"book","Making a paper airplanes out of the pages of a book",NA,NA,NA,NA,NA,NA
579,2022050075,5.2455716,0.406712472438812,6.350774,0.602161318063736,"book","Creating a sculpture by stacking books in an interesting way",NA,NA,NA,NA,NA,NA
580,2022050076,5.5561786,0.480956435203552,6.4538684,0.628687888383865,"book","Building a fort by surrounding yourself with stacked books",NA,NA,NA,NA,NA,NA
581,2022050077,4.6448774,0.290417611598969,6.673681,0.669361740350723,"book","Drawing on the pages of a book",NA,NA,NA,NA,NA,NA
582,2022050078,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","doorstop",NA,NA,NA,NA,NA,NA
583,2022050079,6.177492,0.629042327404022,6.099939,0.532515525817871,"book","prop up a table or other surface",NA,NA,NA,NA,NA,NA
584,2022050080,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","paperweight",NA,NA,NA,NA,NA,NA
585,2022050081,6.015076,0.590586572885513,6.5503926,0.64637553691864,"book","stacked and arranged to create interesting sculptures or shapes",NA,NA,NA,NA,NA,NA
586,2022050082,5.616276,0.495399415493011,6.4134417,0.616747856140137,"book","cut open and its pages used as wrapping paper or for other crafts",NA,NA,NA,NA,NA,NA
587,2022050083,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","doorstop",NA,NA,NA,NA,NA,NA
588,2022050084,6.136637,0.60074371099472,5.955741,0.493256628513336,"book","level a table or shelf",NA,NA,NA,NA,NA,NA
589,2022050085,8.987339,0.939968153834343,8.695191,0.830963924527168,"book","paperweight",NA,NA,NA,NA,NA,NA
590,2022050086,6.302331,0.650795549154282,6.141006,0.538264244794846,"book","prop up a window or door",NA,NA,NA,NA,NA,NA
591,2022050087,5.9887023,0.606542438268661,6.4558845,0.647024124860764,"book","make artsuch as by decoupaging it onto another surface",NA,NA,NA,NA,NA,NA
592,2022050088,5.531581,0.474082112312317,6.3398705,0.594050973653793,"book","Turn it into a piece of art by painting or drawing on the cover",NA,NA,NA,NA,NA,NA
593,2022050089,5.7737684,0.535715281963348,6.450144,0.628732204437256,"book","Use it as a doorstop",NA,NA,NA,NA,NA,NA
594,2022050090,5.787524,0.537377566099167,6.3299108,0.594046384096146,"book","Decorate with it by wrapping it in pretty paper and ribbon",NA,NA,NA,NA,NA,NA
595,2022050091,5.612609,0.493758678436279,6.6680593,0.681808173656464,"book","Cut out images from the pages to make a collage",NA,NA,NA,NA,NA,NA
596,2022050092,5.6996,0.51680800318718,6.2397885,0.572749257087708,"book","Make a mobile out of old books by hanging them from the ceiling with string or wire",NA,NA,NA,NA,NA,NA
597,2022050093,5.2960453,0.420210361480713,6.207767,0.560252726078033,"book","Make a lamp shade out of an old book",NA,NA,NA,NA,NA,NA
598,2022050094,5.204949,0.398369610309601,6.450964,0.626740247011185,"book","Cut out the pages of an old book and use them as coasters",NA,NA,NA,NA,NA,NA
599,2022050095,5.2702084,0.414895474910736,6.3367276,0.588049411773682,"book","Use an old book as a door stop",NA,NA,NA,NA,NA,NA
600,2022050096,5.5878344,0.488491296768188,5.9275103,0.493221938610077,"book","Stack a few books together to use as a makeshift stool or table",NA,NA,NA,NA,NA,NA
