id,response_id,eucldist_object_response,cosdist_object_response,eucldist_chair_response,cosdist_chair_response,object,response,originality_rater02,utility_rater02,surprise_rater02
276,2022040276,6.1490617,0.556029797,6.2204638,0.560250342,fork,Place a fork in between the door and door,NA,NA,NA
277,2022040277,7.9649224,0.721214265,8.392666,0.792862043,fork,eat food,NA,NA,NA
278,2022040278,6.312609,0.562134683,7.0610437,0.713272631,fork,utensil to cook food,NA,NA,NA
279,2022040279,7.4271555,0.71428743,7.5319953,0.726082504,fork,serve food,NA,NA,NA
280,2022040280,6.474889,0.630836457,6.822613,0.704550326,fork,tool to eat difficult foods such as lobster or steak,NA,NA,NA
281,2022040281,7.232347,0.817646444,6.6644974,0.658785522,fork,play musical instruments such as the violin or,NA,NA,NA
282,2022040282,7.6572943,0.691036463,8.087201,0.763142437,fork,Eating soup,NA,NA,NA
283,2022040283,6.650714,0.658053845,5.6696105,0.433209479,fork,Holding up a table,NA,NA,NA
284,2022040284,6.780506,0.723866433,6.4054203,0.610274762,fork,Using as a hairbrush,NA,NA,NA
285,2022040285,7.0940166,0.755500942,6.5131693,0.607656121,fork,Wearing as a necklace,NA,NA,NA
286,2022040286,7.314493,0.780767426,6.9540315,0.686532736,fork,Building a fort,NA,NA,NA
287,2022040287,6.953117,0.7594219,6.4221807,0.608606964,fork,Pretending to be a telephone,NA,NA,NA
288,2022040288,6.3130455,0.587919354,6.796697,0.691970378,fork,Using as chopsticks,NA,NA,NA
289,2022040289,7.107866,0.769217178,6.7692046,0.673386633,fork,Making music with it,NA,NA,NA
290,2022040290,6.744632,0.686952144,6.7110915,0.665926248,fork,Digging in the sand,NA,NA,NA
291,2022040291,8.5654955,0.756576911,9.503166,0.9231463,fork,hairpin,NA,NA,NA
292,2022040292,7.5349617,0.665251762,8.254839,0.79084903,fork,eat soup,NA,NA,NA
293,2022040293,7.1848035,0.778024301,6.409814,0.584905177,fork,back scratcher,NA,NA,NA
294,2022040294,6.692156,0.698201686,6.134561,0.542001545,fork,pick up food that has fallen on the floor,NA,NA,NA
295,2022040295,7.633688,0.851796597,6.714704,0.630857825,fork,play the piano,NA,NA,NA
296,2022040296,7.439798,0.743739992,7.6076136,0.769105598,fork,used,NA,NA,NA
297,2022040297,5.4229784,0.394840539,6.7901535,0.68394196,fork,Use a fork to eat soup,NA,NA,NA
298,2022040298,5.8704786,0.491542518,6.4883842,0.628686905,fork,Stick a fork in a piece of fruit to eat it,NA,NA,NA
299,2022040299,5.7351546,0.460081518,6.5686164,0.643426657,fork,Use a fork as a spoon when eating cereal or yogurt,NA,NA,NA
300,2022040300,5.5960035,0.429868579,6.6558814,0.660464138,fork,Hold a fork like chopsticks to eat rice or noodles,NA,NA,NA
301,2022040301,6.1158504,0.548487633,6.379053,0.599321485,fork,Stick a fork in your hair to hold it back while you're cooking,NA,NA,NA
302,2022040302,4.656198,0.261934042,6.908855,0.696517527,fork,Use a fork,NA,NA,NA
303,2022040303,5.798267,0.473223925,6.558306,0.63676253,fork,Use a fork to comb your hair,NA,NA,NA
304,2022040304,5.83047,0.481339991,6.7003307,0.677192956,fork,Use a fork to apply makeup,NA,NA,NA
305,2022040305,5.2974057,0.367766082,6.628481,0.657213092,fork,Use a fork as a toothpick,NA,NA,NA
306,2022040306,6.1704082,0.568961322,6.4601293,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,NA,NA,NA
307,2022040307,5.6853175,0.443568051,6.287836,0.590524316,fork,Hold a fork by the tines and use the handle as a drumstick,NA,NA,NA
308,2022040308,5.890076,0.494756281,6.417529,0.60640347,fork,Place a fork in front of a,NA,NA,NA
309,2022040309,6.1744585,0.567482948,6.4438524,0.622644186,fork,Use a fork to fluff up your hair for a quick and easy hairstyle,NA,NA,NA
310,2022040310,6.1704082,0.568961322,6.4601293,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,NA,NA,NA
311,2022040311,6.2352786,0.582245767,6.5190516,0.641385049,fork,Use a fork as a bookmark in your favorite book,NA,NA,NA
312,2022040312,4.7908454,0.26782155,6.3985953,0.602799803,fork,Straighten out a bent fork with another fork,NA,NA,NA
313,2022040313,6.408483,0.64888975,6.393954,0.626499146,fork,Curl your lashes with a cleanfork tine for,NA,NA,NA
314,2022040314,7.1848035,0.778024301,6.409814,0.584905177,fork,back scratcher,NA,NA,NA
315,2022040315,7.469361,0.547669321,9.51455,0.883384779,fork,toothpick,NA,NA,NA
316,2022040316,7.1723,0.696189433,7.622197,0.781014293,fork,remove splinters,NA,NA,NA
317,2022040317,8.21077,0.880606055,7.835251,0.789918244,fork,apply makeup,NA,NA,NA
318,2022040318,7.437172,0.751359165,7.1699243,0.685831338,fork,comb your hair,NA,NA,NA
319,2022040319,6.985489,0.718021542,6.8121347,0.6664491,fork,open bottles and cans,NA,NA,NA
320,2022040320,6.6446652,0.643288404,6.539927,0.608770519,fork,Drive nails into wood,NA,NA,NA
321,2022040321,6.3791633,0.607972443,6.4395733,0.609658569,fork,Pick up food from a plate,NA,NA,NA
322,2022040322,6.935424,0.752776608,6.3464127,0.589188933,fork,Hold hair in place while braiding,NA,NA,NA
323,2022040323,6.550391,0.634200931,6.724233,0.662700266,fork,Eat soup without making a mess,NA,NA,NA
324,2022040324,6.5626907,0.649383903,6.822691,0.700784713,fork,Dig in the dirt,NA,NA,NA
325,2022040325,7.5181403,0.752472743,8.017597,0.849409655,fork,Measure ingredients,NA,NA,NA
326,2022040326,7.633688,0.851796597,6.714704,0.630857825,fork,Play the piano,NA,NA,NA
327,2022040327,6.704914,0.669447631,6.7517924,0.668186307,fork,Make a snow angel,NA,NA,NA
328,2022040328,7.437172,0.751359165,7.1699243,0.685831338,fork,Comb your hair,NA,NA,NA
329,2022040329,5.942028,0.511115819,6.328935,0.601000816,fork,used as impromptu toothpicks. Simply insert the tines of the fork into your teeth and give them a good cleaning,NA,NA,NA
330,2022040330,5.962892,0.516385794,6.2977324,0.589856386,fork,If you're ever in a pinch and need to open a bottle of wine use a fork! Stick the fork into the cork and twist it until the cork pops out,NA,NA,NA
331,2022040331,4.656198,0.261934042,6.908855,0.696517527,fork,Use a fork,NA,NA,NA
332,2022040332,7.9649224,0.721214265,8.392666,0.792862043,fork,eat food,NA,NA,NA
333,2022040333,6.630386,0.681068122,6.399671,0.60735184,fork,pick up food that has fallen on the ground,NA,NA,NA
334,2022040334,6.5231204,0.626377791,6.781725,0.674562812,fork,help cut food into smaller pieces,NA,NA,NA
335,2022040335,5.816769,0.47822237,6.4834356,0.6224702,fork,shovel to scoop up food onto your plate,NA,NA,NA
336,2022040336,6.9832983,0.751554564,6.880569,0.711786479,fork,projectile in a,NA,NA,NA
337,2022040337,3.2575848,0.281187892,6.365729,0.611470908,tin can,Tin Can Telephone: This is a classic use for a tin can and one that has been around for generations. All you need are two tin cans some string and something to punch holes in the bottom of the cans (a nail or a sharp object). Once you have your materials simply tie the string between the two cans making sure that the string is tight,NA,NA,NA
338,2022040338,3.6285026,0.351477623,6.3994503,0.606309414,tin can,could be used as a vase for flowers,NA,NA,NA
339,2022040339,4.273909,0.469311118,5.8284388,0.466348648,tin can,a pen holder on a desk,NA,NA,NA
340,2022040340,3.5723712,0.334749401,6.6612153,0.665559858,tin can,could be used to store loose change,NA,NA,NA
341,2022040341,3.9618,0.428813219,6.2618213,0.574465573,tin can,hold toothpicks on a countertop,NA,NA,NA
342,2022040342,3.55867,0.337832987,6.4805193,0.627816051,tin can,might be used as a planter for small plants or,NA,NA,NA
343,2022040343,7.6565614,0.742841095,8.725508,0.747745156,tin can,telephone,NA,NA,NA
344,2022040344,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
345,2022040345,4.902446,0.579497665,6.7284255,0.646066278,tin can,pen/pencil holder,NA,NA,NA
346,2022040346,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
347,2022040347,5.884381,0.626296341,7.9653525,0.789775848,tin can,bird feeder,NA,NA,NA
348,2022040348,7.0509057,0.679844856,8.168779,0.695212483,tin can,planter,NA,NA,NA
349,2022040349,5.557062,0.597642928,7.7528734,0.778148249,tin can,wind chime,NA,NA,NA
350,2022040350,5.059452,0.54576236,7.3353114,0.732483059,tin can,homemade musical instrument,NA,NA,NA
351,2022040351,5.8992023,0.538275689,8.176095,0.762345254,tin can,storage container,NA,NA,NA
352,2022040352,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
353,2022040353,7.0509057,0.679844856,8.168779,0.695212483,tin can,planter,NA,NA,NA
354,2022040354,4.554414,0.507424057,6.6755633,0.639088273,tin can,hold pens and pencils,NA,NA,NA
355,2022040355,5.5579467,0.570426911,7.9714723,0.80212988,tin can,coin bank,NA,NA,NA
356,2022040356,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
357,2022040357,4.193002,0.412236571,7.837172,0.895558976,tin can,tin cancan,NA,NA,NA
358,2022040358,5.001276,0.554228723,7.058078,0.688332796,tin can,vase for flowers,NA,NA,NA
359,2022040359,3.3490398,0.292819381,6.311903,0.581071466,tin can,It can be used as a candle holder,NA,NA,NA
360,2022040360,3.745307,0.370732129,6.6569495,0.665477127,tin can,store small items such as buttons beads and other craft supplies,NA,NA,NA
361,2022040361,3.9056816,0.413598657,6.5580597,0.648468167,tin can,It makes a great piggy bank!,NA,NA,NA
362,2022040362,4.3495317,0.46864289,6.8283134,0.678465396,tin can,planter for small plants,NA,NA,NA
363,2022040363,3.7977326,0.40006721,6.5348506,0.653934538,tin can,be used as a small planter for succulents or cacti,NA,NA,NA
364,2022040364,3.7681837,0.38250351,5.895047,0.484908581,tin can,be used as a pencil holder on a desk,NA,NA,NA
365,2022040365,3.6813073,0.364017904,6.638746,0.669417679,tin can,cut in half and used as salt and pepper shakers,NA,NA,NA
366,2022040366,3.5234776,0.334358692,6.302232,0.586809903,tin can,be used to hold paperclips or other small office supplies,NA,NA,NA
367,2022040367,4.311107,0.420939445,6.656217,0.611483127,tin can,be painted,NA,NA,NA
368,2022040368,7.6565614,0.742841095,8.725508,0.747745156,tin can,telephone,NA,NA,NA
369,2022040369,6.507315,0.625743479,8.128116,0.727277279,tin can,lantern,NA,NA,NA
370,2022040370,5.5684986,0.545723438,8.060158,0.79839085,tin can,plant pot,NA,NA,NA
371,2022040371,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
372,2022040372,5.884381,0.626296341,7.9653525,0.789775848,tin can,bird feeder,NA,NA,NA
373,2022040373,4.7858295,0.542486399,6.6578674,0.625142038,tin can,An ashtray,NA,NA,NA
374,2022040374,5.432624,0.564656079,6.99382,0.624467462,tin can,pencil holder,NA,NA,NA
375,2022040375,5.532458,0.629073828,7.130489,0.675422758,tin can,paintbrush holder,NA,NA,NA
376,2022040376,5.5579467,0.570426911,7.9714723,0.80212988,tin can,coin bank,NA,NA,NA
377,2022040377,4.4391694,0.530136198,6.914354,0.732700378,tin can,small planter for succulents or cacti,NA,NA,NA
378,2022040378,3.877772,0.41532588,6.3921757,0.611855298,tin can,pencil holder by painting it and adding some fun embellishments,NA,NA,NA
379,2022040379,3.0066965,0.233096778,6.5015225,0.639468253,tin can,Use a tin can to make your own mini piñata filled with candy or other treats,NA,NA,NA
380,2022040380,3.8474166,0.392961919,6.538548,0.636342943,tin can,Cut out stars from paper and glue them onto,NA,NA,NA
381,2022040381,3.6285026,0.351477623,6.3994503,0.606309414,tin can,could be used as a vase for flowers,NA,NA,NA
382,2022040382,4.4881053,0.454844058,6.4435716,0.567743212,tin can,a candle holder,NA,NA,NA
383,2022040383,4.0128827,0.428188622,5.988075,0.504632294,tin can,hold pencils or pens on a desk,NA,NA,NA
384,2022040384,4.2137074,0.478297114,6.186954,0.552057266,tin can,hold makeup brushes on a vanity,NA,NA,NA
385,2022040385,3.8564131,0.373903692,6.9989634,0.726611078,tin can,store coins or other small items,NA,NA,NA
386,2022040386,4.7582846,0.487674832,7.30548,0.730397046,tin can,It,NA,NA,NA
387,2022040387,3.7568061,0.370910764,6.6356535,0.657582402,tin can,be used as a coin bank,NA,NA,NA
388,2022040388,3.7493262,0.377040029,6.577593,0.651530564,tin can,be used to store pencils and pens,NA,NA,NA
389,2022040389,3.7549694,0.377679825,6.406607,0.607530147,tin can,be used as a vase for flowers,NA,NA,NA
390,2022040390,3.460208,0.315598845,6.4835215,0.625225723,tin can,be used as a container for homemade candles,NA,NA,NA
391,2022040391,3.6372335,0.352933884,6.575807,0.650684923,tin can,be used as a planter for small plants or herbs,NA,NA,NA
392,2022040392,3.774071,0.357666433,6.8825073,0.698228538,tin can,be used to,NA,NA,NA
393,2022040393,2.6255577,0.171595931,6.565707,0.634830147,tin can,Make a tin can telephone,NA,NA,NA
394,2022040394,3.7538445,0.370855212,6.6648173,0.665517569,tin can,Use it as a coin bank,NA,NA,NA
395,2022040395,3.5868478,0.343182325,6.237912,0.566567123,tin can,Turn it into a vase or planter,NA,NA,NA
396,2022040396,3.6830778,0.363485157,6.4111137,0.609745085,tin can,Make a lantern out of it,NA,NA,NA
397,2022040397,3.5806825,0.349001169,6.479429,0.636755258,tin can,Use it as part of a homemade wind chime or mobile,NA,NA,NA
398,2022040398,3.3914995,0.303468347,6.2990856,0.581151247,tin can,Decorate it and use it as a gift box or jewelry holder,NA,NA,NA
399,2022040399,5.105053,0.479566872,7.6371927,0.735316038,tin can,Fill,NA,NA,NA
400,2022040400,5.001276,0.554228723,7.058078,0.688332796,tin can,vase for flowers,NA,NA,NA
401,2022040401,4.554414,0.507424057,6.6755633,0.639088273,tin can,hold pens and pencils,NA,NA,NA
402,2022040402,5.5579467,0.570426911,7.9714723,0.80212988,tin can,coin bank,NA,NA,NA
403,2022040403,4.027435,0.414799929,6.731542,0.668372154,tin can,make a wind chime,NA,NA,NA
404,2022040404,3.8689804,0.37016207,6.2998595,0.560462922,tin can,make a candle holder,NA,NA,NA
405,2022040405,2.9738026,0.226986051,6.994983,0.778861746,tin can,tin cancan be,NA,NA,NA
406,2022040406,7.6565614,0.742841095,8.725508,0.747745156,tin can,telephone,NA,NA,NA
407,2022040407,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
408,2022040408,5.5684986,0.545723438,8.060158,0.79839085,tin can,plant pot,NA,NA,NA
409,2022040409,5.432624,0.564656079,6.99382,0.624467462,tin can,pencil holder,NA,NA,NA
410,2022040410,5.5579467,0.570426911,7.9714723,0.80212988,tin can,coin bank,NA,NA,NA
411,2022040411,5.3415666,0.561060905,6.9569154,0.626603603,tin can,picture frame,NA,NA,NA
412,2022040412,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
413,2022040413,5.143932,0.548294663,7.150906,0.682934284,tin can,Travel mug,NA,NA,NA
414,2022040414,5.3276367,0.514134586,7.249154,0.654084265,tin can,dog bowl,NA,NA,NA
415,2022040415,3.5962844,0.353894413,6.1976132,0.56292519,tin can,Make a candle holder by punching holes in the top and bottom of the can,NA,NA,NA
416,2022040416,3.5868478,0.343182325,6.237912,0.566567123,tin can,Turn it into a vase or planter,NA,NA,NA
417,2022040417,3.7304647,0.372870743,5.9645267,0.500844121,tin can,Use it as a pencil holder on your desk,NA,NA,NA
418,2022040418,3.571774,0.339621902,6.4822497,0.627088249,tin can,Fill it with candy or other small treats and give it as a gift,NA,NA,NA
419,2022040419,3.6368713,0.360069335,6.1717954,0.554364681,tin can,Decorate it and use it as part of a centerpiece or table,NA,NA,NA
420,2022040420,7.6565614,0.742841095,8.725508,0.747745156,tin can,telephone,NA,NA,NA
421,2022040421,6.507315,0.625743479,8.128116,0.727277279,tin can,lantern,NA,NA,NA
422,2022040422,7.1461596,0.637536496,8.53927,0.718653828,tin can,stove,NA,NA,NA
423,2022040423,5.557062,0.597642928,7.7528734,0.778148249,tin can,wind chime,NA,NA,NA
424,2022040424,7.610337,0.836149186,9.065444,0.87699692,tin can,piñata,NA,NA,NA
425,2022040425,7.0509057,0.679844856,8.168779,0.695212483,tin can,planter,NA,NA,NA
426,2022040426,5.884381,0.626296341,7.9653525,0.789775848,tin can,bird feeder,NA,NA,NA
427,2022040427,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
428,2022040428,7.312662,0.744598597,8.599352,0.775085136,tin can,robot,NA,NA,NA
429,2022040429,2.8199968,0.200160086,6.372888,0.606045693,tin can,Make a wind chime out of tin cans and metal spoons,NA,NA,NA
430,2022040430,3.2819028,0.286398411,6.348125,0.606020004,tin can,Cut the top off a tin can and use it as a planter for small succulents or cacti,NA,NA,NA
431,2022040431,3.7190652,0.386502624,6.221162,0.571765482,tin can,cute piggy bank by painting it pink and adding eyes nostrils and a coin slot in the top,NA,NA,NA
432,2022040432,3.4979334,0.309807062,6.817281,0.687933415,tin can,Plant a herb garden in tin cans,NA,NA,NA
433,2022040433,2.913073,0.2158463,6.4656014,0.63236329,tin can,Make a wind chime out of tin cans and beads,NA,NA,NA
434,2022040434,3.0785844,0.245909214,6.203275,0.559561014,tin can,Use tin cans as candle holders for an outdoor party,NA,NA,NA
435,2022040435,3.1841211,0.265333056,6.3970137,0.608478487,tin can,Create a mini Zen garden in a tin can,NA,NA,NA
436,2022040436,3.0428464,0.239673436,6.418219,0.616065681,tin can,Make a robot out of recycled materials including tin cans,NA,NA,NA
437,2022040437,5.610904,0.621136129,7.21966,0.677978665,tin can,night light,NA,NA,NA
438,2022040438,3.7549694,0.377679825,6.406607,0.607530147,tin can,be used as a vase for flowers,NA,NA,NA
439,2022040439,3.688234,0.363492727,6.4351625,0.614740461,tin can,be used to hold pens and pencils,NA,NA,NA
440,2022040440,3.7563787,0.371200562,6.6887994,0.671335459,tin can,be used as a container for plants,NA,NA,NA
441,2022040441,3.651308,0.355386019,6.5274186,0.63770017,tin can,be used to store spices in the kitchen,NA,NA,NA
442,2022040442,3.6860535,0.375341475,6.0053153,0.513000786,tin can,be used to organize makeup brushes on a vanity table.,NA,NA,NA
443,2022040443,3.6285026,0.351477623,6.3994503,0.606309414,tin can,could be used as a vase for flowers,NA,NA,NA
444,2022040444,4.2336283,0.465376377,5.79489,0.46010673,tin can,a pencil holder on a desk,NA,NA,NA
445,2022040445,3.595022,0.348970473,6.052198,0.523420483,tin can,could be used to hold makeup brushes on a dressing table,NA,NA,NA
446,2022040446,3.9876082,0.440024197,6.3553243,0.601190835,tin can,hold pens and markers in an art studio,NA,NA,NA
447,2022040447,3.2910442,0.280973852,6.6251144,0.656152129,tin can,could be used as a cookie jar,NA,NA,NA
448,2022040448,3.553646,0.336035669,6.555441,0.645965248,tin can,could be used as a planter for small plants or herbs,NA,NA,NA
449,2022040449,3.458258,0.322260857,6.2485094,0.574868917,tin can,It could also be used as a candle holder; simply place a votive candle inside and enjoy the flickering light,NA,NA,NA
450,2022040450,3.1579468,0.261300147,6.504857,0.646269649,tin can,For those who love baking a tin can be turned into a mini-loaf pan perfect for individual servings,NA,NA,NA
451,2022040451,3.6653864,0.364376426,6.801961,0.719541132,tin can,Have trouble opening jars?,NA,NA,NA
452,2022040452,3.6418602,0.35410887,6.284029,0.577479869,tin can,be used as a makeshift candle,NA,NA,NA
453,2022040453,3.3760839,0.299965024,6.510229,0.633165717,tin can,be used to store small items like paper clips or jewelry,NA,NA,NA
454,2022040454,3.7549694,0.377679825,6.406607,0.607530147,tin can,be used as a vase for flowers,NA,NA,NA
455,2022040455,3.745608,0.368763685,6.2910504,0.574015886,tin can,be used as a pen holder,NA,NA,NA
456,2022040456,3.7568061,0.370910764,6.6356535,0.657582402,tin can,be used as a coin bank,NA,NA,NA
457,2022040457,3.9273815,0.409726679,6.4706,0.619009852,tin can,be turned into a wind chime,NA,NA,NA
458,2022040458,4.1350036,0.453958988,6.8431993,0.710870683,tin can,small planter for herbs or succulents,NA,NA,NA
459,2022040459,2.977103,0.22763598,6.2451954,0.567895025,tin can,Use a tin can to create a DIY candle holder or tea light holder,NA,NA,NA
460,2022040460,3.2054932,0.269537687,6.3167505,0.59925881,tin can,Make a mini piñata out of a tin can – perfect for parties or decoration!,NA,NA,NA
461,2022040461,3.0778828,0.246138632,6.3362846,0.5963085,tin can,Decorate a tin can and use it as cute storage for pens pencils,NA,NA,NA
462,2022040462,3.313126,0.292829812,6.3397365,0.605597675,tin can,Create a fun wind chime by painting and decorating tin cans of different sizes then punching holes in the top and bottom of each can. Suspend them from string or wire at different lengths to create unique tones,NA,NA,NA
463,2022040463,3.2643561,0.282771051,6.3080444,0.593928248,tin can,Make a mini piñata by filling a small tin can with candy then covering the opening with paper and securing it with tape or glue,NA,NA,NA
464,2022040464,3.191728,0.26758641,6.4825225,0.634244978,tin can,Make a wind chime out of a tin can and some string,NA,NA,NA
465,2022040465,3.9334679,0.428010762,6.5027943,0.640944809,tin can,plant holder by painting it and adding drainage holes,NA,NA,NA
466,2022040466,3.1306167,0.255221188,6.0364676,0.518566728,tin can,Use a tin can as a pencil holder on your desk,NA,NA,NA
467,2022040467,3.096812,0.249569595,6.3259645,0.596002966,tin can,Make a mini trash can out of a tin can by decorating it and adding a lid,NA,NA,NA
468,2022040468,4.8832974,0.57183677,7.041076,0.714833856,tin can,Create art by,NA,NA,NA
469,2022040469,3.6285026,0.351477623,6.3994503,0.606309414,tin can,could be used as a vase for flowers,NA,NA,NA
470,2022040470,4.124054,0.465119481,6.7148724,0.690185159,tin can,a container for paintbrushes,NA,NA,NA
471,2022040471,3.5434914,0.336810648,6.1010723,0.534827441,tin can,could be used to hold pencils or pens on a desk,NA,NA,NA
472,2022040472,3.9058146,0.399749041,6.717535,0.675354451,tin can,a planter for small plants or herbs,NA,NA,NA
473,2022040473,3.4392624,0.306191742,6.8294706,0.703256965,tin can,could be used to store coins,NA,NA,NA
474,2022040474,3.5396082,0.329918861,6.361448,0.593381912,tin can,could be used as a vase,NA,NA,NA
475,2022040475,3.5674596,0.343244791,6.410487,0.614339769,tin can,could be used as a container for pens and pencils,NA,NA,NA
476,2022040476,3.6473224,0.348695636,6.6150513,0.65262264,tin can,could be used as a coin bank,NA,NA,NA
477,2022040477,3.5836751,0.33230859,6.5623636,0.635072023,tin can,could be used to hold keys,NA,NA,NA
478,2022040478,3.6427705,0.3569929,6.44413,0.620325059,tin can,could be used as a paperweight,NA,NA,NA
479,2022040479,0,1.19E-07,7.2677965,0.745433539,tin can,tin can,NA,NA,NA
480,2022040480,3.191728,0.26758641,6.4825225,0.634244978,tin can,Make a wind chime out of a tin can and some string,NA,NA,NA
481,2022040481,2.9304488,0.218807638,6.6272807,0.656885415,tin can,Use a tin can as a plant pot,NA,NA,NA
482,2022040482,5.432624,0.564656079,6.99382,0.624467462,tin can,pencil holder,NA,NA,NA
483,2022040483,2.9982502,0.231638372,6.2178726,0.563667297,tin can,Upcycle a tin can into a vase or candle holder,NA,NA,NA
484,2022040484,2.9432151,0.221973181,6.502135,0.633464307,tin can,Make your own mini trash can out of an old tin can,NA,NA,NA
485,2022040485,4.727144,0.520441711,7.130626,0.723588586,tin can,Create illuminated lantern,NA,NA,NA
486,2022040486,4.2372403,0.431707442,7.276628,0.771753281,tin can,can opener,NA,NA,NA
487,2022040487,8.048132,0.793215021,9.603654,0.879511788,tin can,colander,NA,NA,NA
488,2022040488,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
489,2022040489,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
490,2022040490,5.4942255,0.563439518,7.051837,0.626990259,tin can,pen holder,NA,NA,NA
491,2022040491,4.7858295,0.542486399,6.6578674,0.625142038,tin can,An ashtray,NA,NA,NA
492,2022040492,5.884381,0.626296341,7.9653525,0.789775848,tin can,bird feeder,NA,NA,NA
493,2022040493,5.557062,0.597642928,7.7528734,0.778148249,tin can,wind chime,NA,NA,NA
494,2022040494,7.0509057,0.679844856,8.168779,0.695212483,tin can,planter,NA,NA,NA
495,2022040495,4.0487156,0.418413937,6.8831635,0.704262495,tin can,planter for small plants or herbs,NA,NA,NA
496,2022040496,3.3247328,0.294101179,6.0824404,0.531712174,tin can,Cut the top off of a tin can and use it as a pencil holder on your desk,NA,NA,NA
497,2022040497,3.0710702,0.244463563,6.468214,0.625986695,tin can,Use a tin can as a vase for fresh flowers,NA,NA,NA
498,2022040498,3.0909877,0.248529196,6.454005,0.629603028,tin can,Make a wind chime out of old tin cans and some string or wire,NA,NA,NA
499,2022040499,4.905959,0.503079921,7.5108137,0.761953622,tin can,Turn,NA,NA,NA
500,2022040500,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
501,2022040501,4.027435,0.414799929,6.731542,0.668372154,tin can,make a wind chime,NA,NA,NA
502,2022040502,7.0509057,0.679844856,8.168779,0.695212483,tin can,planter,NA,NA,NA
503,2022040503,5.884381,0.626296341,7.9653525,0.789775848,tin can,bird feeder,NA,NA,NA
504,2022040504,4.0128827,0.428188622,5.988075,0.504632294,tin can,hold pencils or pens on a desk,NA,NA,NA
505,2022050001,7.1566772,0.734890193,6.8453045,0.617443174,book,door stop,2,5,2
506,2022050002,6.2200613,0.623315185,6.6853485,0.661415875,book,start a fire in an emergency situation,2,4,2
507,2022050003,8.987339,0.939968154,8.695191,0.830963925,book,paperweight,2,5,1
508,2022050004,6.163352,0.634313077,5.296619,0.34850651,book,prop up a table or chair leg that is wobbling,3,4,2
509,2022050005,6.312704,0.666555792,6.454457,0.621102095,book,coaster for drinks to protect,2,5,1
510,2022050006,8.365611,0.847085744,8.658492,0.854830042,book,doorstop,2,5,2
511,2022050007,6.3651466,0.675155222,5.738524,0.449152231,book,prop up a wobbly table,3,4,2
512,2022050008,8.987339,0.939968154,8.695191,0.830963925,book,paperweight,2,5,1
513,2022050009,6.582583,0.77134268,6.773568,0.729051977,book,make a papier-mâché mask,3,3,3
514,2022050010,5.948823,0.571782649,6.377548,0.599990845,book,cut up and made into a collage,2,5,2
515,2022050011,7.1566772,0.734890193,6.8453045,0.617443174,book,door stop,2,5,2
516,2022050012,6.319337,0.640725076,5.635387,0.42656213,book,hold up a table leg,3,4,2
517,2022050013,6.369084,0.66409713,6.511275,0.623301953,book,coaster for your beverage,2,5,1
518,2022050014,5.900651,0.553721994,6.6016016,0.647615135,book,fan yourself on a hot day,3,5,2
519,2022050015,5.819416,0.540864199,6.4193344,0.611058921,book,weight to keep paper from flying away in the wind,2,5,1
520,2022050016,8.124815,0.900806628,8.434269,0.907321371,book,Bookend,2,4,2
521,2022050017,8.365611,0.847085744,8.658492,0.854830042,book,Doorstop,2,5,2
522,2022050018,8.987339,0.939968154,8.695191,0.830963925,book,Paperweight,2,5,1
523,2022050019,8.737158,0.86568521,8.196847,0.720783293,book,Decoration,2,4,2
524,2022050020,6.6773086,0.704076648,6.224464,0.53971988,book,Cat bed/house,4,3,4
525,2022050021,6.892982,0.751762033,6.857608,0.674434274,book,Dog house/kennel,5,3,4
526,2022050022,6.8809724,0.675856233,7.031728,0.652427971,book,Bird house,5,3,4
527,2022050023,9.406594,0.972957578,8.168779,0.695212483,book,Planter,5,2,4
528,2022050024,7.9331965,0.81455873,7.9114017,0.758460686,book,Halloween decoration,2,3,2
529,2022050025,8.365611,0.847085744,8.658492,0.854830042,book,doorstop,2,5,2
530,2022050026,6.3651466,0.675155222,5.738524,0.449152231,book,prop up a wobbly table,3,4,2
531,2022050027,8.987339,0.939968154,8.695191,0.830963925,book,paperweight,2,5,1
532,2022050028,6.5153055,0.744595736,6.671915,0.694621891,book,make a papier-mâché sculpture,3,3,3
533,2022050029,6.1401124,0.626053482,6.6019416,0.663568974,book,used as fuel for a bonfire,2,4,2
534,2022050030,8.987339,0.939968154,8.695191,0.830963925,book,paperweight,2,5,1
535,2022050031,6.4070463,0.669636011,5.7295604,0.446484387,book,prop up a table leg,3,4,2
