"user_id","temperature","human","exp_condition","respondent_id","response_id","object","response","cos_dist_objc_resp"
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45087","fork","Dig garden",0.719438821077347
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45088","fork","pry something open",0.624885678291321
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45089","fork","stab attacker",0.758511453866959
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45090","fork","scrape a scratchcard",0.710734665393829
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45091","fork","open tin",0.690238922834396
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45092","fork","itch back",0.905560612678528
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45093","fork","musical instruments ",0.889132596552372
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45094","fork","dig hole",0.632415980100632
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45095","fork","electricute enemy",0.92998567968607
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44980","book","Book end",0.132906138896942
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44981","book","decoration",0.86568520963192
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44982","book","door stop",0.734890162944794
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44983","book","table leg de-wobbler",0.819443181157112
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44984","book","weapon",0.876172229647636
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44985","book","frisbee",0.93122498691082
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44986","book","kindling",0.942633260041475
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44987","book","pet bedding",0.779324159026146
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44988","book","note paper",0.478261113166809
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44989","book","foot rest",0.745609313249588
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","44990","book","step",0.742057889699936
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45205","tin can","Pot",0.569231241941452
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45206","tin can","pan for cooking",0.535491198301315
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45207","tin can","rainwater collector",0.643399327993393
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45208","tin can","musical instruments ",0.770087569952011
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45209","tin can","wind chime",0.711563646793365
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45210","tin can","weapon",0.868202805519104
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45211","tin can","stilts",0.795012727379799
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45212","tin can","telephone",0.868177518248558
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45213","tin can","squashing as anger management ",0.917286731302738
"3137",NA,"1","3","prolific_participantid_563fc664074be600055e9677","45214","tin can","Recycle for money",0.676294147968292
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","46988","fork","Punch holes into things",0.673754215240479
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","46989","fork","dig out fine rootd from a plant",0.663071841001511
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","46990","fork","use the handle to open tins",0.554397463798523
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","47589","book","Door stop",0.734890162944794
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","47590","book","Leveller, under table or chair legs",0.766693830490112
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","47591","book","Weapon",0.876172229647636
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","47592","book","weight something down",0.760693624615669
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","47593","book","decorations",0.8536706417799
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","47594","book","press flowers",0.695796579122543
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","48008","tin can","turn into a candle light",0.609360694885254
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","48009","tin can","make into a billy can",0.778676524758339
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","48010","tin can","cut pastry",0.632144063711166
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","48011","tin can","draw around to make circles",0.794708982110023
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","48012","tin can","use as skittles",0.683265209197998
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","48013","tin can","weight something down",0.843961656093597
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","48014","tin can","As a size reference in a picture",0.782197251915932
"3301",NA,"1","2","prolific_participantid_563fecf4074be600055e98c7","48015","tin can","flower pot",0.582794994115829
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49182","fork","making brail impressions on paper",0.821154728531837
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49183","fork","counting (fold back spokes)",0.623061150312424
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49184","fork","comb",0.732309132814407
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49185","fork","small garden fork",0.31236344575882
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49186","fork","toy's accessory (e.g. gardening)",0.765837430953979
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49187","fork","climbing spike",0.675230741500854
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49188","fork","shoe spikes in winter",0.698103010654449
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49189","fork","melt down and reforge",0.788854822516441
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49190","fork","signal)",0.835561946034431
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49191","fork","game of darts (throw it)",0.800740838050842
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49192","fork","plant support",0.777442127466202
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","49193","fork","learn to bend like uri geller",0.678866744041443
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48649","book","Fire / burnable",0.910552933812141
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48650","book","writing paper",0.359112322330475
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48651","book","ink souce (extract by chromotogarphy)",0.833818048238754
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48652","book","decoration (rip to ribbons)",0.820488855242729
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48653","book","razor (apper cuts)",0.901687994599342
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48654","book","calender (rip a page to makr a day",0.647068977355957
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48655","book","sculpting (papier mache)",0.87352891266346
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48954","tin can","sculpture (remold)",0.796845212578773
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48955","tin can","decorations (cut into metal ribbons)",0.537782609462738
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48956","tin can","small garden roller (fill with sand)",0.613176852464676
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48957","tin can","weapon",0.868202805519104
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48958","tin can","sell when price of tin gets really high",0.457991123199463
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48959","tin can","grenade",0.82634961605072
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48960","tin can","temperature trigger (metal bends when heated)",0.615287333726883
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48961","tin can","razor (t's sharp)",0.685093998908997
"3408",NA,"1","4","prolific_participantid_56a80408c89737000b22bd37","48962","tin can","mini water butt",0.584908962249756
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45581","fork","art",0.953028757125139
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45582","fork","decoration",0.862083852291107
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45583","fork","ring",0.693861961364746
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45584","fork","jewellery",0.885623089969158
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45585","fork","weapon",0.807117432355881
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45586","fork","wind chime",0.765509843826294
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45587","fork","plant stakee",0.818100020289421
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45436","book","doorstop",0.847085744142532
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45437","book","prop up a table leg",0.785324960947037
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45438","book","fort",0.8554857224226
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45439","book","art",0.604151606559753
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45440","book","decoration",0.86568520963192
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45441","book","fire",0.838207855820656
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45753","tin can","plant pot",0.629902571439743
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45754","tin can","building block",0.783579662442207
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45755","tin can","toy",0.624141693115234
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45756","tin can","fort",0.77859653532505
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45757","tin can","string phone",0.792133912444115
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45758","tin can","decoration",0.650803178548813
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45759","tin can","art",0.793210834264755
"3161",NA,"1","2","prolific_participantid_56bdf97bef423f000dcbb7eb","45760","tin can","bird scarer",0.841185227036476
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","45603","fork"," Bracelet, bangle",0.773480355739594
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","46115","book","Paperweight ",0.939968150109053
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","46116","book","Door stop",0.734890162944794
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","46117","book","Paper for the fire",0.581631153821945
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","46118","book","Making handbags out of the book covers",0.299295485019684
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","45772","tin can","Target",0.937694847583771
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","45773","tin can","Rain collector",0.611725479364395
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","45774","tin can","Bird feeder",0.693797528743744
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","45775","tin can","Pen pot",0.53784903883934
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","45776","tin can","Bird scarer",0.841185227036476
"3182",NA,"1","3","prolific_participantid_56c65a5a305eaa0005f2a634","45777","tin can","Plant pot",0.629902571439743
"3236",NA,"1","2","prolific_participantid_56dc883a8960ed000b88de39","47637","book","add to scare crows to make a noise and deter birds",0.799637719988823
"3236",NA,"1","2","prolific_participantid_56dc883a8960ed000b88de39","47638","book","use the paper for papier mache or glueing and sticking art,",0.662821233272552
"3236",NA,"1","2","prolific_participantid_56dc883a8960ed000b88de39","47639","book","decorative in the home,",0.694887936115265
"3236",NA,"1","2","prolific_participantid_56dc883a8960ed000b88de39","47054","tin can","bird feeders, as targets for a throwing game, for art,",0.729194760322571
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48637","fork","use as a rake",0.534049272537231
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48638","fork","make holes in paper",0.723997086286545
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48639","fork","scratch your back",0.673707455396652
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48640","fork","plant plants in pot",0.740683436393738
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48641","fork","scratch plater to make design on all",0.6679407954216
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48642","fork","modern art sculpture",0.883419558405876
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48941","book","clean finger nails",0.791860774159431
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48942","book","door stop",0.734890162944794
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48943","book","extra height when standing on",0.804876893758774
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48944","book","hammer",0.917988255620003
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48945","book","wedge",0.972617572173476
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48946","book","put food on as tray",0.757064521312714
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","48947","book","fan",0.701356023550034
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49163","tin can","savings tin",0.248213410377502
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49164","tin can","musical instrument",0.763573169708252
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49165","tin can","drum",0.73292538523674
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49166","tin can","water holder",0.602705180644989
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49167","tin can","plant pot",0.629902571439743
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49168","tin can","swear box",0.563589841127396
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49169","tin can","rolling pin",0.64298951625824
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49170","tin can","cake cut out",0.563291013240814
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49171","tin can","paint press",0.665053904056549
"3397",NA,"1","3","prolific_participantid_5729fc7c6fe43d0010040e16","49172","tin can","chimes if tied together with string",0.711483299732208
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","46196","fork","peg",0.66780424118042
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","46197","fork","tentpeg",1
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","46198","fork","spade",0.703455299139023
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","46199","fork","slice tomato",0.596457809209824
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","46200","fork","hooks",0.644196003675461
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45637","book","doorstop",0.847085744142532
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45638","book","paperweight",0.939968150109053
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45639","book","ledge",0.981039151549339
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45640","book","weapon",0.876172229647636
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45641","book","fan",0.701356023550034
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45642","book","writing board",0.466380774974823
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45643","book","shade",0.864300593733788
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45644","book","footrest",1.05420399084687
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45645","book","bookmark",0.738261789083481
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45833","tin can","vase",0.610811650753021
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45834","tin can","target practice",0.913671344518662
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45835","tin can","cup",0.62802255153656
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45836","tin can","watering can",0.776926398277283
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45837","tin can","pen storage",0.6861172914505
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45838","tin can","moneybox",1
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45839","tin can","lantern",0.601260870695114
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45840","tin can","candle holder",0.548145920038223
"3186",NA,"1","2","prolific_participantid_5731cb425b8b0600107d17d2","45841","tin can","pin holder",0.634870857000351
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47987","fork","hang together to make a wind chime",0.705308496952057
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47988","fork","stick in the soil to mark seed beds",0.669931828975677
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47989","fork","to bang a drum with",0.729524821043015
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47990","fork","to stir paint",0.67604124546051
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47991","fork","to prick clay with to make patterns",0.684830814599991
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47992","fork","to use for modling clay",0.691094368696213
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","48285","book","to balance a table",0.719507068395615
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","48286","book","to take the pages out and make a secret hiding place",0.503772228956223
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","48287","book","to use to decorate a room",0.691942125558853
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","48288","book","to make a table out of",0.747078984975815
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","48289","book","to use for fire",0.74417319893837
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","48290","book","to use for decoupage",0.783044591546059
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","48291","book","to balance on your head",0.736743241548538
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47543","tin can","A can for drinking out of",0.780654266476631
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47544","tin can","A can for cooking something in",0.700026243925095
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47545","tin can","a storage container for craft items",0.573022484779358
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47546","tin can","a plant pot",0.629902571439743
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47547","tin can","a decoration for a wedding car",0.668862104415894
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47548","tin can","to use as stilts to balance on with strings",0.691547214984894
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47549","tin can","to throw coconuts at on a shy",0.706809222698212
"3321",NA,"1","2","prolific_participantid_573dbfc9cc30e7000dc57410","47550","tin can","to decorate with shells",0.550972878932953
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48298","fork","for pricking celethane on microwave products",0.737421810626984
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48299","fork","practice being uri geller",0.900938279926777
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48300","fork","flick small items at people for a prank",0.726706504821777
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48556","book","a door stop",0.734890162944794
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48557","book","hide money in",0.69636607170105
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48558","book","shred and recycle",0.892801202833652
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48559","book","squash insects",0.862992525100708
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48560","book","stack multiple books to stand on to reach something",0.44518381357193
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48561","book","commit assault",0.879155039787292
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48562","book","hide my face behind",0.779593020677567
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48026","tin can","collect multiples and use as storage",0.669605523347855
"3339",NA,"1","5","prolific_participantid_574c6d695bef980010b0e2c2","48027","tin can","sell the metal for money",0.555118680000305
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49374","fork","Musical instrument",0.852447003126144
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49375","fork","Use as a weapon",0.726208448410034
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49376","fork","Back scratcher",0.910824082791805
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49377","fork","Art tool",0.784339129924774
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49327","book","Use as a door stop.",0.644991427659988
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49328","book","Use for heat, e.g. burn it. ",0.717457056045532
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49329","book","Squash insects with it.",0.769012376666069
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49330","book"," Stand on to increase reach",0.744318336248398
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49331","book","Use as a fan.",0.591229408979416
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49354","tin can","Make a bell from it.",0.633368998765945
"3426",NA,"1","2","prolific_participantid_58ab1b3c32c2cc0001cd2bed","49355","tin can","Candle holder",0.548145920038223
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45588","fork","unusual weapon",0.769643127918243
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45589","fork","back scratcher",0.910824082791805
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45590","fork","eyebrow comb",0.734920531511307
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45315","book","prop up a table leg",0.785324960947037
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45316","book",". create a visual display",0.661113709211349
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45317","book",". tear up and make into a collage",0.635381609201431
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45318","book",". burn to keep warm",0.737913340330124
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45319","book","eat",0.778711453080177
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45320","book","tear up and put inside your clothes to keep you warm",0.728131234645844
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45321","book","make pages into origami",0.522264063358307
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45322","book","block the light out by pasting pages to window",0.641624242067337
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45323","book","balance on head to improve posture",0.781462982296944
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45442","tin can","make into a child's telephone",0.819026961922646
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45443","tin can","make into percussion instrument",0.779785141348839
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45444","tin can","stack into a pyramid for amusement",0.698460608720779
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45445","tin can","bludgeon a criminal with",0.922770231962204
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45446","tin can","make into the base for stilts",0.672707468271255
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45447","tin can","hide drugs in",0.817168533802032
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45448","tin can","melt down and recycle",0.567234605550766
"3156",NA,"1","2","prolific_participantid_58b5a090ddf4e000019336f3","45449","tin can","barricade a doorway",0.797627195715904
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","46312","fork","hammering nails",0.761583134531975
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","46313","fork","a catapult",0.851954251527786
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","46840","book","secret storage",0.712249547243118
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","46841","book","pillars for holding something up",0.843234241008759
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","46842","book","custom wallpaper",0.799646869301796
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","47434","tin can","hold candles",0.564555823802948
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","47435","tin can","grow plants",0.818836152553558
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","47436","tin can","wind chimes",0.717718869447708
"3247",NA,"1","3","prolific_participantid_58c4f54f93499d0001346edd","47437","tin can","mini drumkit",0.682245701551437
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47993","fork","Hair brushing",0.802358612418175
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47994","fork","Clothes brush",0.662812203168869
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47995","fork","Stand in blue tack and use as a jewellery/necklace holder",0.651127696037292
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47996","fork","Look through prongs and imagine what its like living in jail",0.689420133829117
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47997","fork","Pet grooming tool",0.768208280205727
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47998","fork","throw at dartboard",0.817971959710121
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47551","book","Stick the pages together, cut out a rectangle and use it as a safe",0.62216329574585
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47552","book","Use to prop up a table leg that is wonky",0.741256058216095
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47553","book","used in sports to balance on head",0.700159579515457
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47554","book","Use as a coaster",0.732883781194687
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","47555","book","Fly swat",0.845352068543434
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","48292","tin can","Telephone on a string",0.781442806124687
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","48293","tin can","Paint and use as an ornament",0.516536891460419
"3329",NA,"1","5","prolific_participantid_5987437e71fb500001aa9cb9","48294","tin can","Pincushion",0.847459852695465
